spill,65536,1,65787,795945
spill,65536,4,263148,1107526
spill,65536,2,131574,1238231
spill,65536,3,197361,1058396
spill,65536,1,65787,861011
spill,65536,2,131574,874134
spill,65536,1,65787,972111
spill,65536,2,131574,891878
spill,65536,1,65787,915928
spill,65536,1,65787,750128
spill,65536,1,65787,943784
spill,65536,2,131574,975742
spill,65536,1,65787,819765
spill,65536,1,65787,726387
spill,65536,2,131574,1093701
spill,65536,1,65787,857839
spill,65536,3,197361,738925
spill,65536,2,131574,745052
spill,65536,2,131574,582669
spill,65536,1,65787,401744
spill,65536,2,131574,1016046
spill,65536,3,197361,907233
spill,65536,1,65787,868654
spill,65536,4,263148,780802
spill,65536,3,197361,572159
spill,65536,1,65787,648754
spill,65536,3,197361,818521
spill,65536,2,131574,898610
spill,65536,1,65787,724147
spill,65536,1,65787,407101
spill,65536,3,197361,746563
spill,65536,4,263148,857445
spill,65536,1,65787,619649
spill,65536,2,131574,474618
spill,65536,3,197361,691626
spill,65536,1,65787,399525
spill,65536,1,65787,426458
spill,65536,1,65787,622422
spill,65536,1,65787,648288
spill,65536,6,394722,1315451
spill,65536,2,131574,542951
spill,65536,2,131574,755085
spill,65536,1,65787,711319
spill,65536,2,131574,684919
spill,65536,2,131574,879529
spill,65536,2,131574,460424
spill,65536,3,197361,460436
spill,65536,2,131574,672735
spill,65536,1,65787,606019
spill,65536,1,65787,845268
spill,65536,3,197361,763086
spill,65536,3,197361,566083
spill,65536,1,65787,677693
spill,65536,1,65787,919036
spill,65536,4,263148,776395
spill,65536,5,328935,773253
spill,65536,2,131574,611339
spill,65536,2,131574,574227
spill,65536,1,65787,696665
spill,65536,3,197361,820873
spill,65536,1,65787,682481
spill,65536,2,131574,616115
spill,65536,1,65787,502363
spill,65536,1,65787,524586
spill,65536,3,197361,975069
spill,65536,1,65787,481343
spill,65536,1,65787,825066
spill,65536,1,65787,544679
spill,65536,1,65787,522845
spill,65536,1,65787,571104
spill,65536,1,65787,553216
spill,65536,1,65787,701055
spill,65536,1,65787,700553
spill,65536,2,131574,561948
spill,65536,2,131574,506870
spill,65536,1,65787,500081
spill,65536,1,65787,527694
spill,65536,1,65787,986458
spill,65536,2,131574,912762
spill,65536,2,131574,683020
spill,65536,2,131574,570220
spill,65536,2,131574,929070
spill,65536,3,197361,930464
spill,65536,1,65787,499493
spill,65536,2,131574,676578
spill,65536,1,65787,466247
spill,65536,1,65787,627473
spill,65536,1,65787,479747
spill,65536,1,65787,457232
spill,65536,1,65787,491147
spill,65536,1,65787,761765
spill,65536,1,65787,627490
spill,65536,4,263148,1207085
spill,65536,1,65787,1156285
spill,65536,2,131574,619014
spill,65536,1,65787,1032677
spill,65536,2,131574,659689
spill,65536,1,65787,1213912
spill,65536,1,65787,1143733
spill,65536,2,131574,957319
spill,65536,1,65787,452402
spill,65536,1,65787,979501
spill,65536,4,263148,1051808
spill,65536,1,65787,966718
spill,65536,1,65787,958004
spill,65536,3,197361,990758
spill,65536,1,65787,748851
spill,65536,2,131574,976996
spill,65536,2,131574,913239
spill,65536,2,131574,1298840
spill,65536,1,65787,831408
spill,65536,2,131574,933649
spill,65536,2,131574,1240201
spill,65536,1,65787,1130904
spill,65536,1,65787,806986
spill,65536,1,65787,993023
spill,65536,3,197361,695042
spill,65536,1,65787,430161
spill,65536,1,65787,688414
spill,65536,1,65787,490793
spill,65536,1,65787,438662
spill,65536,3,197361,720779
spill,65536,1,65787,537920
spill,65536,1,65787,609402
spill,65536,1,65787,609294
spill,65536,3,197361,643075
spill,65536,3,197361,750627
spill,65536,1,65787,815399
spill,65536,4,263148,910346
spill,65536,1,65787,807605
spill,65536,1,65787,1070661
spill,65536,2,131574,904043
spill,65536,2,131574,834227
spill,65536,1,65787,939788
spill,65536,1,65787,1038860
spill,65536,1,65787,1443750
spill,65536,2,131574,1203978
spill,65536,3,197361,1208224
spill,65536,1,65787,943206
spill,65536,1,65787,1005568
spill,65536,4,263148,1072737
spill,65536,1,65787,1089009
spill,65536,1,65787,519613
spill,65536,2,131574,529293
spill,65536,2,131574,523631
spill,65536,2,131574,798628
spill,65536,2,131574,1013256
spill,65536,2,131574,974381
spill,65536,6,394722,1368271
spill,65536,1,65787,1348995
spill,65536,1,65787,645920
spill,65536,1,65787,852971
spill,65536,1,65787,408015
spill,65536,3,197361,1129968
spill,65536,1,65787,879004
spill,65536,4,263148,1530478
spill,65536,2,131574,1505783
spill,65536,2,131574,614306
spill,65536,2,131574,805740
spill,65536,1,65787,706680
spill,65536,2,131574,750578
spill,65536,2,131574,759746
spill,65536,1,65787,938443
spill,65536,1,65787,1025779
spill,65536,1,65787,902532
spill,65536,4,263148,908281
spill,65536,1,65787,613961
spill,65536,1,65787,982695
spill,65536,1,65787,803090
spill,65536,3,197361,1529490
spill,65536,2,131574,1397312
spill,65536,6,394722,1213205
spill,65536,1,65787,1274591
spill,65536,1,65787,1181189
spill,65536,1,65787,787893
spill,65536,1,65787,1054928
spill,65536,4,263148,799365
spill,65536,3,197361,838230
spill,65536,1,65787,823696
spill,65536,1,65787,483976
spill,65536,2,131574,594817
spill,65536,1,65787,854376
spill,65536,1,65787,732047
spill,65536,6,394722,1012932
spill,65536,1,65787,442351
spill,65536,1,65787,762432
spill,65536,1,65787,976964
spill,65536,2,131574,624407
spill,65536,1,65787,1261319
spill,65536,4,263148,688968
spill,65536,1,65787,594668
spill,65536,1,65787,579303
spill,65536,3,197361,663897
spill,65536,1,65787,450977
spill,65536,4,263148,619015
spill,65536,4,263148,557233
spill,65536,3,197361,637588
spill,65536,3,197361,632747
spill,65536,3,197361,663569
spill,65536,3,197361,866104
spill,65536,4,263148,854929
spill,65536,1,65787,661900
spill,65536,3,197361,582071
spill,65536,1,65787,479633
spill,65536,6,394722,724759
spill,65536,1,65787,544840
spill,65536,1,65787,509740
spill,65536,1,65787,532114
spill,65536,1,65787,603201
spill,65536,1,65787,553703
spill,65536,2,131574,612691
spill,65536,1,65787,644835
spill,65536,1,65787,670841
spill,65536,2,131574,665130
spill,65536,1,65787,651057
spill,65536,1,65787,520485
spill,65536,1,65787,457685
spill,65536,2,131574,420727
spill,65536,3,197361,821433
spill,65536,2,131574,577321
spill,65536,3,197361,519589
spill,65536,3,197361,520744
spill,65536,2,131574,513036
spill,65536,1,65787,543030
spill,65536,1,65787,835190
spill,65536,1,65787,635324
spill,65536,2,131574,812808
spill,65536,1,65787,426810
spill,65536,1,65787,911684
spill,65536,2,131574,525325
spill,65536,3,197361,1261860
spill,65536,2,131574,745795
spill,65536,4,263148,972393
spill,65536,5,328935,963927
spill,65536,1,65787,636392
spill,65536,2,131574,578457
spill,65536,1,65787,1044335
spill,65536,1,65787,538980
spill,65536,3,197361,1436148
spill,65536,1,65787,990474
spill,65536,1,65787,501009
spill,65536,2,131574,752967
spill,65536,1,65787,497631
spill,65536,1,65787,601541
spill,65536,1,65787,516110
spill,65536,1,65787,534074
spill,65536,2,131574,615491
spill,65536,2,131574,670531
spill,65536,2,131574,723571
spill,65536,1,65787,681993
spill,65536,1,65787,391043
spill,65536,1,65787,628629
spill,65536,2,131574,783840
spill,65536,1,65787,549859
spill,65536,2,131574,433123
spill,65536,4,263148,1473664
spill,65536,4,263148,958365
spill,65536,1,65787,525835
spill,65536,1,65787,1101574
spill,65536,2,131574,670971
spill,65536,2,131574,604245
spill,65536,1,65787,608002
spill,65536,3,197361,742665
spill,65536,2,131574,414090
spill,65536,1,65787,518790
spill,65536,1,65787,578020
spill,65536,3,197361,850521
spill,65536,4,263148,649402
spill,65536,1,65787,1068038
spill,65536,1,65787,951747
spill,65536,1,65787,553698
spill,65536,2,131574,1146493
spill,65536,2,131574,1100503
spill,65536,1,65787,1321057
spill,65536,2,131574,1329917
spill,65536,2,131574,1016884
spill,65536,2,131574,642350
spill,65536,1,65787,611651
spill,65536,1,65787,461224
spill,65536,2,131574,796266
spill,65536,1,65787,525168
spill,65536,1,65787,505344
spill,65536,1,65787,456306
spill,65536,1,65787,832584
spill,65536,2,131574,556408
spill,65536,2,131574,450560
spill,65536,1,65787,479408
spill,65536,1,65787,945694
spill,65536,2,131574,860491
spill,65536,1,65787,971223
spill,65536,2,131574,1065480
spill,65536,1,65787,949328
spill,65536,1,65787,1048590
spill,65536,3,197361,1265020
spill,65536,1,65787,1066447
spill,65536,3,197361,819345
spill,65536,2,131574,916572
spill,65536,3,197361,815931
spill,65536,3,197361,1477626
spill,65536,1,65787,857882
spill,65536,4,263148,1272922
spill,65536,1,65787,1303548
spill,65536,4,263148,685896
spill,65536,1,65787,733164
spill,65536,1,65787,723294
spill,65536,2,131574,766519
spill,65536,3,197361,1317034
spill,65536,2,131574,1023000
spill,65536,1,65787,1032336
spill,65536,1,65787,1244268
spill,65536,1,65787,929854
spill,65536,5,328935,1053972
spill,65536,1,65787,785601
spill,65536,1,65787,875767
spill,65536,3,197361,513817
spill,65536,2,131574,501629
spill,65536,1,65787,596615
spill,65536,4,263148,1180494
spill,65536,2,131574,1211436
spill,65536,2,131574,1278457
spill,65536,2,131574,848979
spill,65536,1,65787,971970
spill,65536,2,131574,940529
spill,65536,2,131574,718626
spill,65536,4,263148,999701
spill,65536,2,131574,498155
spill,65536,1,65787,1034684
spill,65536,2,131574,855100
spill,65536,1,65787,1227017
spill,65536,3,197361,748457
spill,65536,1,65787,574386
spill,65536,2,131574,563187
spill,65536,2,131574,635949
spill,65536,1,65787,647108
spill,65536,1,65787,505280
spill,65536,2,131574,721138
spill,65536,2,131574,655300
spill,65536,1,65787,579375
spill,65536,1,65787,550161
spill,65536,1,65787,449128
spill,65536,3,197361,583153
spill,65536,1,65787,478935
spill,65536,2,131574,590659
spill,65536,1,65787,732312
spill,65536,1,65787,783722
spill,65536,2,131574,644351
spill,65536,3,197361,993446
spill,65536,2,131574,560397
spill,65536,2,131574,594721
spill,65536,1,65787,605820
spill,65536,2,131574,1003570
spill,65536,2,131574,883647
spill,65536,2,131574,956216
spill,65536,1,65787,1072389
spill,65536,2,131574,730608
spill,65536,2,131574,672692
spill,65536,1,65787,536319
spill,65536,1,65787,436871
spill,65536,2,131574,530237
spill,65536,3,197361,890825
spill,65536,1,65787,456197
spill,65536,2,131574,410305
spill,65536,1,65787,418253
spill,65536,1,65787,429728
spill,65536,2,131574,465694
spill,65536,3,197361,525495
spill,65536,2,131574,539179
spill,65536,4,263148,827748
spill,65536,1,65787,749828
spill,65536,1,65787,844789
spill,65536,2,131574,964949
spill,65536,1,65787,548205
spill,65536,4,263148,715137
spill,65536,1,65787,594292
spill,65536,2,131574,778783
spill,65536,3,197361,604659
spill,65536,1,65787,786221
spill,65536,1,65787,438239
spill,65536,3,197361,434052
spill,65536,1,65787,348543
spill,65536,1,65787,459462
spill,65536,3,197361,835718
spill,65536,1,65787,382901
spill,65536,1,65787,583674
spill,65536,1,65787,504088
spill,65536,2,131574,557581
spill,65536,1,65787,383476
spill,65536,3,197361,589232
spill,65536,1,65787,455845
spill,65536,2,131574,444394
spill,65536,1,65787,354343
spill,65536,1,65787,605057
spill,65536,1,65787,492011
spill,65536,1,65787,402326
spill,65536,2,131574,551165
spill,65536,2,131574,630822
spill,65536,2,131574,519463
spill,65536,3,197361,492079
spill,65536,1,65787,739295
spill,65536,1,65787,673276
spill,65536,2,131574,852858
spill,65536,1,65787,857571
spill,65536,1,65787,461843
spill,65536,2,131574,613069
spill,65536,2,131574,400942
spill,65536,1,65787,688040
spill,65536,1,65787,624109
spill,65536,1,65787,581576
spill,65536,1,65787,624615
spill,65536,1,65787,448891
spill,65536,1,65787,668065
spill,65536,1,65787,639868
spill,65536,1,65787,489870
spill,65536,1,65787,434277
spill,65536,1,65787,441855
spill,65536,1,65787,539401
spill,65536,1,65787,668678
spill,65536,3,197361,599171
spill,65536,2,131574,468262
spill,65536,1,65787,516166
spill,65536,3,197361,683305
spill,65536,2,131574,594430
spill,65536,2,131574,541264
spill,65536,1,65787,532776
spill,65536,1,65787,731340
spill,65536,1,65787,524218
spill,65536,1,65787,470240
spill,65536,1,65787,435004
spill,65536,1,65787,598230
spill,65536,1,65787,491673
spill,65536,1,65787,369740
spill,65536,2,131574,504859
spill,65536,1,65787,439484
spill,65536,1,65787,594272
spill,65536,1,65787,428879
spill,65536,1,65787,466285
spill,65536,3,197361,556066
spill,65536,2,131574,581343
spill,65536,4,263148,542878
spill,65536,2,131574,578733
spill,65536,2,131574,394884
spill,65536,1,65787,367307
spill,65536,1,65787,468447
spill,65536,1,65787,346855
spill,65536,1,65787,554833
spill,65536,1,65787,412599
spill,65536,1,65787,444025
spill,65536,1,65787,328053
spill,65536,2,131574,366879
spill,65536,1,65787,589200
spill,65536,1,65787,501784
spill,65536,2,131574,485445
spill,65536,1,65787,466618
spill,65536,1,65787,426368
spill,65536,2,131574,595089
spill,65536,2,131574,552975
spill,65536,1,65787,468161
spill,65536,1,65787,429220
spill,65536,1,65787,467208
spill,65536,1,65787,463585
spill,65536,1,65787,492650
spill,65536,2,131574,481425
spill,65536,2,131574,442097
spill,65536,2,131574,471032
spill,65536,1,65787,478331
spill,65536,2,131574,502293
spill,65536,1,65787,477579
spill,65536,3,197361,501857
spill,65536,3,197361,542145
spill,65536,1,65787,392444
spill,65536,1,65787,361353
spill,65536,4,263148,611319
spill,65536,1,65787,347822
spill,65536,2,131574,490827
spill,65536,2,131574,766290
spill,65536,1,65787,788010
spill,65536,1,65787,719348
spill,65536,4,263148,694229
spill,65536,2,131574,508491
spill,65536,2,131574,439494
spill,65536,2,131574,442081
spill,65536,3,197361,739165
spill,65536,1,65787,340217
spill,65536,2,131574,472674
spill,65536,1,65787,469139
spill,65536,2,131574,571321
spill,65536,1,65787,467743
spill,65536,3,197361,485484
spill,65536,2,131574,560892
spill,65536,1,65787,460191
spill,65536,1,65787,452680
spill,65536,2,131574,437422
spill,65536,2,131574,467040
spill,65536,1,65787,469669
spill,65536,1,65787,485935
spill,65536,1,65787,547193
spill,65536,2,131574,474878
spill,65536,2,131574,472654
spill,65536,1,65787,470260
spill,65536,1,65787,371073
spill,65536,1,65787,428820
spill,65536,1,65787,450766
spill,65536,2,131574,443277
spill,65536,1,65787,391274
spill,65536,1,65787,356805
spill,65536,2,131574,386569
spill,65536,1,65787,418594
spill,65536,1,65787,406160
spill,65536,1,65787,343345
spill,65536,3,197361,431111
spill,65536,1,65787,389395
spill,65536,1,65787,362589
spill,65536,1,65787,357688
spill,65536,1,65787,380003
spill,65536,1,65787,359515
spill,65536,1,65787,396824
spill,65536,1,65787,475133
spill,65536,1,65787,340278
spill,65536,1,65787,568346
spill,65536,1,65787,614657
spill,65536,2,131574,855958
spill,65536,1,65787,765198
spill,65536,2,131574,789431
spill,65536,1,65787,726077
spill,65536,1,65787,559096
spill,65536,1,65787,541081
spill,65536,1,65787,487890
spill,65536,1,65787,397707
spill,65536,1,65787,426040
spill,65536,2,131574,437162
spill,65536,1,65787,329614
spill,65536,1,65787,426527
spill,65536,1,65787,428612
spill,65536,2,131574,530366
spill,65536,2,131574,798628
spill,65536,1,65787,401489
spill,65536,1,65787,391955
spill,65536,1,65787,479359
spill,65536,1,65787,483621
spill,65536,1,65787,447530
spill,65536,1,65787,476849
spill,65536,1,65787,340790
spill,65536,1,65787,453896
spill,65536,1,65787,417044
spill,65536,2,131574,527500
spill,65536,1,65787,393608
spill,65536,1,65787,370321
spill,65536,1,65787,448288
spill,65536,1,65787,445838
spill,65536,1,65787,721693
spill,65536,1,65787,411771
spill,65536,1,65787,399973
spill,65536,2,131574,483554
spill,65536,2,131574,708694
spill,65536,1,65787,626107
spill,65536,1,65787,1046897
spill,65536,2,131574,682913
spill,65536,1,65787,601551
spill,65536,1,65787,775238
spill,65536,1,65787,863715
spill,65536,1,65787,952125
spill,65536,3,197361,782777
spill,65536,1,65787,524569
spill,65536,2,131574,756142
spill,65536,2,131574,767511
spill,65536,1,65787,483443
spill,65536,1,65787,456570
spill,65536,1,65787,397686
spill,65536,2,131574,621462
spill,65536,1,65787,806082
spill,65536,1,65787,918628
spill,65536,4,263148,503196
spill,65536,1,65787,472623
spill,65536,1,65787,474548
spill,65536,1,65787,323391
spill,65536,1,65787,519226
spill,65536,1,65787,418671
spill,65536,1,65787,532344
spill,65536,1,65787,515229
spill,65536,1,65787,721235
spill,65536,1,65787,361011
spill,65536,1,65787,329673
spill,65536,4,263148,513430
spill,65536,1,65787,476496
spill,65536,1,65787,362949
spill,65536,2,131574,502332
spill,65536,1,65787,799189
spill,65536,1,65787,631378
spill,65536,2,131574,540716
spill,65536,1,65787,481114
spill,65536,1,65787,455640
spill,65536,1,65787,472935
spill,65536,1,65787,415857
spill,65536,1,65787,673602
spill,65536,2,131574,490939
spill,65536,1,65787,325766
spill,65536,4,263148,547554
spill,65536,2,131574,561994
spill,65536,1,65787,374542
spill,65536,1,65787,393337
spill,65536,1,65787,376014
spill,65536,1,65787,682372
spill,65536,2,131574,537311
spill,65536,1,65787,464514
spill,65536,1,65787,452674
spill,65536,1,65787,522854
spill,65536,1,65787,511646
spill,65536,1,65787,431254
spill,65536,2,131574,533577
spill,65536,1,65787,541550
spill,65536,1,65787,526624
spill,65536,1,65787,393542
spill,65536,1,65787,371184
spill,65536,1,65787,310006
spill,65536,2,131574,407058
spill,65536,2,131574,527165
spill,65536,2,131574,658405
spill,65536,2,131574,405421
spill,65536,1,65787,386499
spill,65536,1,65787,519128
spill,65536,1,65787,491884
spill,65536,1,65787,411449
spill,65536,2,131574,612483
spill,65536,1,65787,745440
spill,65536,1,65787,523245
spill,65536,1,65787,694533
spill,65536,3,197361,491092
spill,65536,2,131574,634299
spill,65536,1,65787,577018
spill,65536,3,197361,802959
spill,65536,1,65787,311957
spill,65536,1,65787,597635
spill,65536,1,65787,464038
spill,65536,1,65787,817820
spill,65536,2,131574,846998
spill,65536,1,65787,457017
spill,65536,2,131574,660289
spill,65536,1,65787,733690
spill,65536,1,65787,684595
spill,65536,2,131574,664438
spill,65536,5,328935,1096573
spill,65536,1,65787,682213
spill,65536,1,65787,791437
spill,65536,1,65787,656537
spill,65536,1,65787,575949
spill,65536,2,131574,689224
spill,65536,1,65787,619590
spill,65536,2,131574,613213
spill,65536,1,65787,624129
spill,65536,1,65787,590964
spill,65536,1,65787,749567
spill,65536,1,65787,719445
spill,65536,1,65787,382394
spill,65536,2,131574,419178
spill,65536,1,65787,424290
spill,65536,1,65787,480010
spill,65536,1,65787,386580
spill,65536,1,65787,347894
spill,65536,1,65787,526450
spill,65536,1,65787,450143
spill,65536,1,65787,311726
spill,65536,1,65787,509538
spill,65536,2,131574,452333
spill,65536,1,65787,404182
spill,65536,1,65787,607460
spill,65536,2,131574,485361
spill,65536,1,65787,433196
spill,65536,2,131574,505767
spill,65536,1,65787,408427
spill,65536,1,65787,426607
spill,65536,2,131574,704258
spill,65536,1,65787,348138
spill,65536,1,65787,383304
spill,65536,1,65787,358084
spill,65536,1,65787,507249
spill,65536,1,65787,626518
spill,65536,1,65787,310891
spill,65536,2,131574,585388
spill,65536,2,131574,455736
spill,65536,1,65787,677895
spill,65536,2,131574,468591
spill,65536,1,65787,569887
spill,65536,2,131574,415815
spill,65536,1,65787,354767
spill,65536,1,65787,494675
spill,65536,2,131574,426768
spill,65536,1,65787,407731
spill,65536,1,65787,363623
spill,65536,1,65787,353108
spill,65536,1,65787,311559
spill,65536,1,65787,510719
spill,65536,1,65787,370001
spill,65536,2,131574,423790
spill,65536,2,131574,440351
spill,65536,1,65787,327512
spill,65536,2,131574,617793
spill,65536,1,65787,341162
spill,65536,1,65787,450749
spill,65536,2,131574,457746
spill,65536,1,65787,385525
spill,65536,2,131574,448037
spill,65536,3,197361,743543
spill,65536,1,65787,396091
spill,65536,1,65787,645060
spill,65536,1,65787,536937
spill,65536,2,131574,439899
spill,65536,1,65787,619455
spill,65536,2,131574,505548
spill,65536,2,131574,414433
spill,65536,1,65787,423382
spill,65536,1,65787,324230
spill,65536,3,197361,624133
spill,65536,2,131574,389666
spill,65536,1,65787,433901
spill,65536,1,65787,389037
spill,65536,1,65787,330112
spill,65536,1,65787,356741
spill,65536,1,65787,570889
spill,65536,2,131574,460071
spill,65536,1,65787,363473
spill,65536,2,131574,612320
spill,65536,1,65787,486423
spill,65536,2,131574,501184
spill,65536,1,65787,407123
spill,65536,1,65787,608426
spill,65536,1,65787,469354
spill,65536,1,65787,395158
spill,65536,1,65787,339495
spill,65536,1,65787,457387
spill,65536,1,65787,470840
spill,65536,1,65787,388708
spill,65536,1,65787,765435
spill,65536,2,131574,474826
spill,65536,1,65787,574827
spill,65536,3,197361,686561
spill,65536,1,65787,596399
spill,65536,1,65787,617997
spill,65536,1,65787,643536
spill,65536,1,65787,484100
spill,65536,1,65787,509972
spill,65536,2,131574,606522
spill,65536,1,65787,549492
spill,65536,1,65787,558269
spill,65536,2,131574,608745
spill,65536,1,65787,523629
spill,65536,1,65787,446313
spill,65536,1,65787,611027
spill,65536,2,131574,484680
spill,65536,2,131574,459103
spill,65536,1,65787,368130
spill,65536,1,65787,504288
spill,65536,1,65787,436693
spill,65536,1,65787,408090
spill,65536,1,65787,425712
spill,65536,2,131574,435567
spill,65536,1,65787,563724
spill,65536,2,131574,451970
spill,65536,1,65787,404728
spill,65536,3,197361,454408
spill,65536,1,65787,455277
spill,65536,2,131574,625685
spill,65536,2,131574,770950
spill,65536,2,131574,499314
spill,65536,1,65787,425480
spill,65536,1,65787,439033
spill,65536,1,65787,509147
spill,65536,1,65787,465950
spill,65536,1,65787,453808
spill,65536,1,65787,363058
spill,65536,1,65787,368225
spill,65536,1,65787,376263
spill,65536,1,65787,362510
spill,65536,1,65787,654205
spill,65536,2,131574,409841
spill,65536,2,131574,631363
spill,65536,2,131574,664450
spill,65536,1,65787,581755
spill,65536,1,65787,381137
spill,65536,1,65787,387997
spill,65536,3,197361,489182
spill,65536,1,65787,565775
spill,65536,1,65787,390924
spill,65536,1,65787,575713
spill,65536,1,65787,383760
spill,65536,1,65787,478472
spill,65536,1,65787,402150
spill,65536,2,131574,480583
spill,65536,1,65787,455611
spill,65536,2,131574,397759
spill,65536,2,131574,493078
spill,65536,1,65787,403947
spill,65536,3,197361,684089
spill,65536,1,65787,352177
spill,65536,1,65787,344042
spill,65536,1,65787,400520
spill,65536,1,65787,747311
spill,65536,1,65787,694873
spill,65536,1,65787,668934
spill,65536,1,65787,926106
spill,65536,1,65787,456391
spill,65536,1,65787,407605
spill,65536,1,65787,824858
spill,65536,1,65787,602609
spill,65536,2,131574,468676
spill,65536,1,65787,493585
spill,65536,1,65787,368964
spill,65536,1,65787,570235
spill,65536,1,65787,750985
spill,65536,1,65787,477290
spill,65536,1,65787,421477
spill,65536,2,131574,666852
spill,65536,2,131574,683018
spill,65536,1,65787,410801
spill,65536,1,65787,538199
spill,65536,1,65787,482095
spill,65536,2,131574,804124
spill,65536,1,65787,587001
spill,65536,1,65787,525050
spill,65536,1,65787,566920
spill,65536,1,65787,462327
spill,65536,1,65787,471404
spill,65536,1,65787,382657
spill,65536,2,131574,697874
spill,65536,1,65787,669403
spill,65536,1,65787,950129
spill,65536,1,65787,569383
spill,65536,3,197361,876771
spill,65536,1,65787,543441
spill,65536,1,65787,738640
spill,65536,2,131574,652615
spill,65536,1,65787,491939
spill,65536,1,65787,751267
spill,65536,2,131574,582292
spill,65536,1,65787,418839
spill,65536,2,131574,689664
spill,65536,1,65787,530119
spill,65536,1,65787,439572
spill,65536,1,65787,583923
spill,65536,1,65787,441780
spill,65536,1,65787,569721
spill,65536,1,65787,364236
spill,65536,1,65787,478896
spill,65536,1,65787,369782
spill,65536,1,65787,530519
spill,65536,2,131574,460805
spill,65536,1,65787,424846
spill,65536,2,131574,759185
spill,65536,1,65787,496232
spill,65536,2,131574,428901
spill,65536,1,65787,450763
